ts,day,run_id,drone,state,x,y,z,batt,alt_fault,alt_envelope,vspeed,hspeed,batt_jump,sensor_dropout,iso_anomaly,iso_score
1780028650.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.414,63.5,True,False,False,False,False,False,False,0.5172944244463638
1780028650.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.462,63.4,True,False,False,False,False,False,False,0.44349715575770093
1780028651.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.516,63.3,True,False,False,False,False,False,False,0.44412871317108005
1780028651.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.573,63.2,True,False,False,False,False,False,False,0.44459725926591065
1780028652.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.624,63.1,True,False,False,False,False,False,False,0.4439784928770304
1780028652.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.675,63.1,True,False,False,False,False,False,False,0.44786920195198465
1780028653.005,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.732,63.0,True,False,False,False,False,False,False,0.5194634236763375
1780028653.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.78,62.9,True,False,False,False,False,False,False,0.518630498893465
1780028654.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.837,62.8,True,False,False,False,False,False,False,0.4430741844609272
1780028654.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.891,62.7,True,False,False,False,False,False,False,0.44220591635419126
1780028655.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.948,62.7,True,False,False,False,False,False,False,0.4461131341882623
1780028655.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,14.999,62.6,True,False,False,False,False,False,False,0.44137407071132884
1780028656.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.05,62.5,True,False,False,False,False,False,False,0.44137407071132884
1780028656.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.101,62.4,True,False,False,False,False,False,False,0.44137407071132884
1780028657.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.152,62.3,True,False,False,False,False,False,False,0.43960023781064533
1780028657.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.209,62.2,True,False,False,False,False,False,False,0.517018022889667
1780028658.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.26,62.1,True,False,False,False,False,False,False,0.5151532739174549
1780028658.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.311,62.1,True,False,False,False,False,False,False,0.4430276628617363
1780028659.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.365,62.0,True,False,False,False,False,False,False,0.5161238345056501
1780028659.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.416,61.9,True,False,False,False,False,False,False,0.5151532739174549
1780028660.005,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.47,61.8,True,False,False,False,False,False,False,0.5156964166092011
1780028660.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.524,61.7,True,False,False,False,False,False,False,0.5168318914371502
1780028661.005,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.575,61.6,True,False,False,False,False,False,False,0.5143284612173181
1780028661.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.629,61.6,True,False,False,False,False,False,False,0.5053571486954943
1780028662.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.683,61.5,True,False,False,False,False,False,False,0.43842289853581207
1780028662.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.734,61.4,True,False,False,False,False,False,False,0.5156002967294939
1780028663.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.782,61.3,True,False,False,False,False,False,False,0.5147732625132815
1780028663.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.836,61.2,True,False,False,False,False,False,False,0.4394441538046679
1780028664.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.89,61.1,True,False,False,False,False,False,False,0.4394441538046679
1780028664.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.941,61.1,True,False,False,False,False,False,False,0.4413709003706825
1780028665.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,15.992,61.0,True,False,False,False,False,False,False,0.43929551799697253
1780028665.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.046,60.9,True,False,False,False,False,False,False,0.4394441538046679
1780028666.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.103,60.8,True,False,False,False,False,False,False,0.44100059996567326
1780028666.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.151,60.7,True,False,False,False,False,False,False,0.44050154065717945
1780028667.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.202,60.6,True,False,False,False,False,False,False,0.44246545097921103
1780028667.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.25,60.6,True,False,False,False,False,False,False,0.4401934415138724
1780028668.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.301,60.5,True,False,False,False,False,False,False,0.5193282594153403
1780028668.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.352,60.4,True,False,False,False,False,False,False,0.5167276924359471
1780028669.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.406,60.3,True,False,False,False,False,False,False,0.44206547646487254
1780028669.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.466,60.2,True,False,False,False,False,False,False,0.4425318458900289
1780028670.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.523,60.2,True,False,False,False,False,False,False,0.5024645684800003
1780028670.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.58,60.1,True,False,False,False,False,False,False,0.4432833058273024
1780028671.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.634,60.0,True,False,False,False,False,False,False,0.5174860236452067
1780028671.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.691,59.9,True,False,False,False,False,False,False,0.4432833058273024
1780028672.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.742,59.8,True,False,False,False,False,False,False,0.4426663681276627
1780028672.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.796,59.7,True,False,False,False,False,False,False,0.4431158491838582
1780028673.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.853,59.6,True,False,False,False,False,False,False,0.44358332672929823
1780028673.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.904,59.6,True,False,False,False,False,False,False,0.5011393647007245
1780028674.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,16.958,59.5,True,False,False,False,False,False,False,0.5178362660783038
1780028674.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.015,59.4,True,False,False,False,False,False,False,0.44358332672929823
1780028675.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.075,59.3,True,False,False,False,False,False,False,0.4430426063944801
1780028675.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.129,59.2,True,False,False,False,False,False,False,0.4422763593107743
1780028676.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.183,59.1,True,False,False,False,False,False,False,0.4439765825844989
1780028676.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.237,59.1,True,False,False,False,False,False,False,0.43861382200566396
1780028677.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.291,59.0,True,False,False,False,False,False,False,0.4439765825844989
1780028677.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.336,58.9,True,False,False,False,False,False,False,0.4424844844892719
1780028678.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.393,58.8,True,False,False,False,False,False,False,0.5218971064290624
1780028678.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.453,58.7,True,False,False,False,False,False,False,0.5191240210209741
1780028679.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.504,58.7,True,False,False,False,False,False,False,0.4383171622653706
1780028679.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.558,58.6,True,False,False,False,False,False,False,0.4451379417822019
1780028680.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.606,58.5,True,False,False,False,False,False,False,0.4460421290619813
1780028680.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.657,58.4,True,False,False,False,False,False,False,0.4465262282962492
1780028681.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.714,58.3,True,False,False,False,False,False,False,0.4477334046578683
1780028681.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.765,58.2,True,False,False,False,False,False,False,0.4471102735516653
1780028682.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.819,58.1,True,False,False,False,False,False,False,0.4472615534849123
1780028682.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.87,58.1,True,False,False,False,False,False,False,0.4394006192834925
1780028683.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.921,58.0,True,False,False,False,False,False,False,0.5225797349277025
1780028683.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,17.972,57.9,True,False,False,False,False,False,False,0.5207916269298524
1780028684.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.026,57.8,True,False,False,False,False,False,False,0.4473590447420595
1780028684.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.077,57.7,True,False,False,False,False,False,False,0.44745203672888073
1780028685.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.128,57.6,True,False,False,False,False,False,False,0.4479063771273086
1780028685.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.176,57.6,True,False,False,False,False,False,False,0.49892597758841106
1780028686.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.221,57.5,True,False,False,False,False,False,False,0.5200958118461682
1780028686.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.272,57.4,True,False,False,False,False,False,False,0.44741876763061833
1780028687.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.326,57.3,True,False,False,False,False,False,False,0.4477215874762335
1780028687.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.374,57.2,True,False,False,False,False,False,False,0.4470849209439537
1780028688.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.428,57.1,True,False,False,False,False,False,False,0.4477215874762335
1780028688.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.482,57.1,True,False,False,False,False,False,False,0.49965164008513807
1780028689.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.53,57.0,True,False,False,False,False,False,False,0.5213917341066382
1780028689.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.578,56.9,True,False,False,False,False,False,False,0.5234224123908943
1780028690.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.629,56.8,True,False,False,False,False,False,False,0.5214283159292131
1780028690.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.683,56.7,True,False,False,False,False,False,False,0.4477981684970517
1780028691.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.731,56.6,True,False,False,False,False,False,False,0.44716139306545966
1780028691.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.785,56.6,True,False,False,False,False,False,False,0.4383274506311316
1780028692.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.839,56.5,True,False,False,False,False,False,False,0.4477981684970517
1780028692.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.89,56.4,True,False,False,False,False,False,False,0.44764670706132015
1780028693.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.938,56.3,True,False,False,False,False,False,False,0.44716139306545966
1780028693.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,18.992,56.2,True,False,False,False,False,False,False,0.4485100460242065
1780028694.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.04,56.1,True,False,False,False,False,False,False,0.44917311384855535
1780028694.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.088,56.1,True,False,False,False,False,False,False,0.43751653463383483
1780028695.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.142,56.0,True,False,False,False,False,False,False,0.4481620703614095
1780028695.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.193,55.9,True,False,False,False,False,False,False,0.44723619110450785
1780028696.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.244,55.8,True,False,False,False,False,False,False,0.5248073337182917
1780028696.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.292,55.7,True,False,False,False,False,False,False,0.5202746117703732
1780028697.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.337,55.6,True,False,False,False,False,False,False,0.4465910206391478
1780028697.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.388,55.6,True,False,False,False,False,False,False,0.43614592719597717
1780028698.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.442,55.5,True,False,False,False,False,False,False,0.4480969663493353
1780028698.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.49,55.4,True,False,False,False,False,False,False,0.44745976602290294
1780028699.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.544,55.3,True,False,False,False,False,False,False,0.4480969663493353
1780028699.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.598,55.2,True,False,False,False,False,False,False,0.4480969663493353
1780028700.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.652,55.1,True,False,False,False,False,False,False,0.44791397736416627
1780028700.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.706,55.1,True,False,False,False,False,False,False,0.4366194193201037
1780028701.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.766,55.0,True,False,False,False,False,False,False,0.5255387500908244
1780028701.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.817,54.9,True,False,False,False,False,False,False,0.5204506468856335
1780028702.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.871,54.8,True,False,False,False,False,False,False,0.44791397736416627
1780028702.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.919,54.7,True,False,False,False,False,False,False,0.4463301855932951
1780028703.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,19.973,54.6,True,False,False,False,False,False,False,0.44696577735271625
1780028703.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.03,54.6,True,False,False,False,False,False,False,0.4362652537508946
1780028704.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.078,54.5,True,False,False,False,False,False,False,0.4452524342885586
1780028704.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.129,54.4,True,False,False,False,False,False,False,0.44573567644989504
1780028705.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.183,54.3,True,False,False,False,False,False,False,0.4460149738696072
1780028705.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.231,54.2,True,False,False,False,False,False,False,0.4453807341664045
1780028706.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.282,54.1,True,False,False,False,False,False,False,0.4458641155743918
1780028706.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.336,54.1,True,False,False,False,False,False,False,0.4334395261855656
1780028707.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.387,54.0,True,False,False,False,False,False,False,0.4458641155743918
1780028707.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.444,53.9,True,False,False,False,False,False,False,0.44847060408419304
1780028708.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.495,53.8,True,False,False,False,False,False,False,0.44723223402649975
1780028708.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.558,53.7,True,False,False,False,False,False,False,0.44847060408419304
1780028709.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.609,53.7,True,False,False,False,False,False,False,0.434622465540876
1780028709.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.663,53.6,True,False,False,False,False,False,False,0.4465790111887925
1780028710.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.711,53.5,True,False,False,False,False,False,False,0.44729889197361866
1780028710.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.762,53.4,True,False,False,False,False,False,False,0.44960461654513667
1780028711.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.816,53.3,True,False,False,False,False,False,False,0.44975674044029607
1780028711.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.867,53.2,True,False,False,False,False,False,False,0.44960461654513667
1780028712.003,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.915,53.1,True,False,False,False,False,False,False,0.5252903899711459
1780028712.503,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,20.972,53.1,True,False,False,False,False,False,False,0.4351857841242897
1780028713.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,21.023,53.0,True,False,False,False,False,False,False,0.5225301865748649
1780028713.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,21.077,52.9,True,False,False,False,False,False,False,0.44878775227931206
1780028714.004,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,21.125,52.8,True,False,False,False,False,False,False,0.44814956964535885
1780028714.504,5,stage16_20260529_122019,D1,ASCEND_GENTLE,10.915,2.63,21.173,52.7,True,False,False,False,False,False,False,0.44814956964535885
